date,OT1,OT2,OT3
2026-02-02 04:00:00,-1.49,-0.42,-0.67
2026-02-02 05:00:00,-0.98,-1.07,-0.42
2026-02-02 06:00:00,0.19,-0.78,-0.44
2026-02-02 07:00:00,0.54,-0.35,-0.97
2026-02-02 08:00:00,0.31,-0.73,-1.04
2026-02-02 09:00:00,-0.86,-0.63,-0.56
2026-02-02 10:00:00,-1.49,-0.38,-0.58
2026-02-02 11:00:00,-0.81,-1.08,-0.43
2026-02-02 12:00:00,0.3,-0.86,-0.39
2026-02-02 13:00:00,0.55,-0.51,-0.82
2026-02-02 14:00:00,0.18,-0.66,-1.09
2026-02-02 15:00:00,-1.22,-0.58,-0.68
2026-02-02 16:00:00,-1.33,-0.37,-0.56
2026-02-02 17:00:00,-0.48,-1.0,-0.32
2026-02-02 18:00:00,0.37,-1.01,-0.47
2026-02-02 19:00:00,0.44,-0.6,-0.91
2026-02-02 20:00:00,-0.1,-0.56,-1.0
2026-02-02 21:00:00,-1.38,-0.57,-0.67
2026-02-02 22:00:00,-1.39,-0.49,-0.51
2026-02-02 23:00:00,-0.43,-1.06,-0.39
2026-02-03 00:00:00,0.48,-0.82,-0.46
2026-02-03 01:00:00,0.62,-0.5,-0.99
2026-02-03 02:00:00,-0.12,-0.63,-0.99
2026-02-03 03:00:00,-1.54,-0.62,-0.61
2026-02-03 04:00:00,-1.36,-0.42,-0.43
2026-02-03 05:00:00,-0.42,-0.97,-0.42
2026-02-03 06:00:00,0.5,-0.71,-0.48
2026-02-03 07:00:00,0.51,-0.47,-1.04
2026-02-03 08:00:00,-0.2,-0.7,-0.99
2026-02-03 09:00:00,-1.45,-0.57,-0.67
2026-02-03 10:00:00,-1.2,-0.55,-0.33
2026-02-03 11:00:00,-0.22,-0.93,-0.45
2026-02-03 12:00:00,0.46,-0.74,-0.59
2026-02-03 13:00:00,0.3,-0.55,-1.07
2026-02-03 14:00:00,-0.43,-0.74,-0.94
2026-02-03 15:00:00,-1.29,-0.38,-0.58
2026-02-03 16:00:00,-1.13,-0.65,-0.45
2026-02-03 17:00:00,-0.3,-0.92,-0.39
2026-02-03 18:00:00,0.53,-0.76,-0.54
2026-02-03 19:00:00,0.57,-0.53,-1.09
2026-02-03 20:00:00,-0.1,-0.65,-0.95
2026-02-03 21:00:00,-1.52,-0.36,-0.66
2026-02-03 22:00:00,-1.26,-0.69,-0.43
2026-02-03 23:00:00,-0.14,-1.02,-0.35
2026-02-04 00:00:00,0.55,-0.72,-0.53
2026-02-04 01:00:00,0.34,-0.44,-1.12
2026-02-04 02:00:00,-0.61,-0.68,-0.93
2026-02-04 03:00:00,-1.37,-0.39,-0.61
2026-02-04 04:00:00,-0.92,-0.7,-0.42
2026-02-04 05:00:00,0.21,-0.92,-0.33
2026-02-04 06:00:00,0.45,-0.79,-0.63
2026-02-04 07:00:00,0.19,-0.7,-1.11
2026-02-04 08:00:00,-0.96,-0.59,-0.86
2026-02-04 09:00:00,-1.32,-0.37,-0.7
2026-02-04 10:00:00,-0.79,-0.91,-0.39
2026-02-04 11:00:00,0.44,-0.86,-0.33
2026-02-04 12:00:00,0.53,-0.67,-0.68
2026-02-04 13:00:00,-0.08,-0.49,-1.13
2026-02-04 14:00:00,-1.37,-0.52,-0.87
2026-02-04 15:00:00,-1.24,-0.36,-0.61
2026-02-04 16:00:00,-0.41,-0.86,-0.27
2026-02-04 17:00:00,0.45,-1.04,-0.39
2026-02-04 18:00:00,0.36,-0.7,-0.78
2026-02-04 19:00:00,-0.3,-0.43,-1.04
2026-02-04 20:00:00,-1.35,-0.58,-0.8
2026-02-04 21:00:00,-1.29,-0.39,-0.63
2026-02-04 22:00:00,-0.37,-0.64,-0.29
2026-02-04 23:00:00,0.6,-0.92,-0.38
2026-02-05 00:00:00,0.53,-0.72,-0.8
2026-02-05 01:00:00,-0.31,-0.58,-1.3
2026-02-05 02:00:00,-1.47,-0.57,-0.75
2026-02-05 03:00:00,-1.24,-0.34,-0.43
2026-02-05 04:00:00,-0.15,-0.83,-0.4
2026-02-05 05:00:00,0.6,-0.92,-0.38
2026-02-05 06:00:00,0.45,-0.6,-0.73
2026-02-05 07:00:00,-0.64,-0.56,-1.22
2026-02-05 08:00:00,-1.48,-0.71,-0.8
2026-02-05 09:00:00,-1.08,-0.31,-0.6
2026-02-05 10:00:00,0.11,-0.82,-0.45
2026-02-05 11:00:00,0.57,-0.89,-0.35
2026-02-05 12:00:00,0.28,-0.52,-0.68
2026-02-05 13:00:00,-0.89,-0.61,-1.11
2026-02-05 14:00:00,-1.46,-0.7,-0.84
2026-02-05 15:00:00,-0.93,-0.36,-0.63
2026-02-05 16:00:00,0.2,-0.82,-0.44
2026-02-05 17:00:00,0.57,-0.7,-0.43
2026-02-05 18:00:00,0.26,-0.71,-0.81
2026-02-05 19:00:00,-0.82,-0.77,-1.18
2026-02-05 20:00:00,-1.59,-0.56,-0.79
2026-02-05 21:00:00,-1.0,-0.35,-0.49
2026-02-05 22:00:00,0.18,-0.97,-0.32
2026-02-05 23:00:00,0.59,-0.7,-0.48
2026-02-06 00:00:00,0.38,-0.48,-0.8
2026-02-06 01:00:00,-0.76,-0.78,-1.07
2026-02-06 02:00:00,-1.55,-0.71,-0.72
2026-02-06 03:00:00,-1.01,-0.28,-0.65
2026-02-06 04:00:00,0.07,-0.82,-0.52
2026-02-06 05:00:00,0.54,-0.57,-0.45
2026-02-06 06:00:00,0.39,-0.58,-0.86
2026-02-06 07:00:00,-0.7,-0.9,-1.1
2026-02-06 08:00:00,-1.66,-0.64,-0.75
2026-02-06 09:00:00,-0.97,-0.33,-0.58
2026-02-06 10:00:00,0.38,-0.82,-0.32
2026-02-06 11:00:00,0.68,-0.65,-0.48
2026-02-06 12:00:00,0.21,-0.78,-1.05
2026-02-06 13:00:00,-1.29,-0.76,-1.11
2026-02-06 14:00:00,-1.46,-0.41,-0.63
2026-02-06 15:00:00,-0.73,-0.55,-0.56
2026-02-06 16:00:00,0.32,-0.99,-0.39
2026-02-06 17:00:00,0.57,-0.73,-0.52
2026-02-06 18:00:00,0.13,-0.47,-0.97
2026-02-06 19:00:00,-1.3,-0.68,-1.06
2026-02-06 20:00:00,-1.37,-0.65,-0.66
2026-02-06 21:00:00,-0.53,-0.55,-0.59
2026-02-06 22:00:00,0.48,-0.96,-0.44
2026-02-06 23:00:00,0.52,-0.65,-0.53
2026-02-07 00:00:00,0.45,-0.21,-0.58
2026-02-07 01:00:00,-0.28,-1.2,-0.87
2026-02-07 02:00:00,0.28,-1.26,-0.38
2026-02-07 03:00:00,1.33,-0.41,-0.03
2026-02-07 04:00:00,1.01,-0.03,-0.18
2026-02-07 05:00:00,0.06,-0.8,-0.81
2026-02-07 06:00:00,-0.11,-1.4,-0.77
2026-02-07 07:00:00,0.72,-0.84,0.0
2026-02-07 08:00:00,1.3,-0.13,-0.05
2026-02-07 09:00:00,0.75,-0.41,-0.63
2026-02-07 10:00:00,-0.19,-1.39,-0.9
2026-02-07 11:00:00,0.09,-1.23,-0.34
2026-02-07 12:00:00,1.27,-0.3,0.02
2026-02-07 13:00:00,1.21,-0.11,-0.22
2026-02-07 14:00:00,0.2,-1.0,-0.82
2026-02-07 15:00:00,-0.19,-1.39,-0.74
2026-02-07 16:00:00,0.56,-0.73,-0.05
2026-02-07 17:00:00,1.35,-0.07,-0.06
2026-02-07 18:00:00,0.87,-0.46,-0.54
2026-02-07 19:00:00,-0.08,-1.37,-0.89
2026-02-07 20:00:00,0.15,-1.17,-0.33
2026-02-07 21:00:00,1.13,-0.31,0.02
2026-02-07 22:00:00,1.11,-0.11,-0.25
2026-02-07 23:00:00,0.38,-0.97,-0.83
2026-02-08 00:00:00,-0.19,-1.4,-0.63
2026-02-08 01:00:00,0.53,-0.77,0.01
2026-02-08 02:00:00,1.34,-0.11,-0.09
2026-02-08 03:00:00,0.66,-0.53,-0.55
2026-02-08 04:00:00,-0.14,-1.3,-0.84
2026-02-08 05:00:00,0.22,-1.16,-0.28
2026-02-08 06:00:00,1.13,-0.37,0.02
2026-02-08 07:00:00,1.12,-0.13,-0.2
2026-02-08 08:00:00,0.16,-1.06,-0.79
2026-02-08 09:00:00,-0.03,-1.37,-0.59
2026-02-08 10:00:00,0.76,-0.7,0.04
2026-02-08 11:00:00,1.17,-0.13,-0.18
2026-02-08 12:00:00,0.6,-0.51,-0.64
2026-02-08 13:00:00,-0.08,-1.38,-0.79
2026-02-08 14:00:00,0.25,-1.14,-0.08
2026-02-08 15:00:00,1.19,-0.38,-0.08
2026-02-08 16:00:00,1.12,-0.11,-0.33
2026-02-08 17:00:00,0.24,-0.95,-0.88
2026-02-08 18:00:00,-0.06,-1.4,-0.63
2026-02-08 19:00:00,0.71,-0.75,0.01
2026-02-08 20:00:00,1.23,-0.04,-0.03
2026-02-08 21:00:00,0.6,-0.39,-0.32
2026-02-08 22:00:00,-0.13,-1.51,-0.89
2026-02-08 23:00:00,0.31,-1.25,-0.55
2026-02-09 00:00:00,1.19,-0.25,0.07
2026-02-09 01:00:00,0.98,-0.03,-0.06
2026-02-09 02:00:00,0.07,-0.94,-0.85
2026-02-09 03:00:00,0.02,-1.48,-0.92
2026-02-09 04:00:00,0.68,-0.91,-0.14
2026-02-09 05:00:00,1.24,-0.2,0.1
2026-02-09 06:00:00,0.63,-0.22,-0.28
2026-02-09 07:00:00,-0.18,-1.16,-0.96
2026-02-09 08:00:00,0.22,-1.4,-0.75
2026-02-09 09:00:00,1.12,-0.67,0.06
2026-02-09 10:00:00,1.13,-0.11,0.12
2026-02-09 11:00:00,0.12,-0.47,-0.64
2026-02-09 12:00:00,-0.07,-1.44,-0.97
2026-02-09 13:00:00,0.78,-1.18,-0.31
2026-02-09 14:00:00,1.27,-0.26,0.19
2026-02-09 15:00:00,0.68,-0.02,0.0
2026-02-09 16:00:00,-0.26,-1.18,-0.82
2026-02-09 17:00:00,0.19,-1.59,-0.89
2026-02-09 18:00:00,1.26,-0.63,-0.11
2026-02-09 19:00:00,1.08,-0.08,0.18
2026-02-09 20:00:00,0.24,-0.56,-0.42
2026-02-09 21:00:00,-0.13,-1.34,-0.86
2026-02-09 22:00:00,0.47,-1.0,-0.27
2026-02-09 23:00:00,1.29,-0.24,0.23
2026-02-10 00:00:00,0.95,-0.21,0.01
2026-02-10 01:00:00,0.0,-1.11,-0.78
2026-02-10 02:00:00,-0.06,-1.39,-0.95
2026-02-10 03:00:00,0.75,-0.64,-0.03
2026-02-10 04:00:00,1.29,-0.12,0.21
2026-02-10 05:00:00,0.57,-0.62,-0.4
2026-02-10 06:00:00,-0.21,-1.37,-0.88
2026-02-10 07:00:00,0.25,-1.05,-0.39
2026-02-10 08:00:00,1.32,-0.27,0.2
2026-02-10 09:00:00,1.04,-0.33,-0.14
2026-02-10 10:00:00,0.0,-1.17,-0.69
2026-02-10 11:00:00,-0.02,-1.29,-0.69
2026-02-10 12:00:00,0.78,-0.59,0.01
2026-02-10 13:00:00,1.27,-0.19,-0.05
2026-02-10 14:00:00,0.57,-0.71,-0.48
2026-02-10 15:00:00,-0.21,-1.36,-0.67
2026-02-10 16:00:00,0.26,-1.02,-0.37
2026-02-10 17:00:00,1.37,-0.22,0.01
2026-02-10 18:00:00,1.05,-0.34,-0.11
2026-02-10 19:00:00,0.0,-1.32,-0.71
2026-02-10 20:00:00,-0.1,-1.39,-0.75
2026-02-10 21:00:00,0.81,-0.47,0.0
2026-02-10 22:00:00,1.34,-0.03,0.01
2026-02-10 23:00:00,0.51,-0.75,-0.33
2026-02-11 00:00:00,-0.23,-1.5,-0.75
2026-02-11 01:00:00,0.32,-1.13,-0.54
2026-02-11 02:00:00,1.34,-0.24,-0.03
2026-02-11 03:00:00,0.95,-0.07,-0.15
2026-02-11 04:00:00,-0.1,-0.9,-0.57
2026-02-11 05:00:00,-0.05,-1.41,-0.7
2026-02-11 06:00:00,0.82,-0.88,-0.19
2026-02-11 07:00:00,1.28,-0.08,-0.17
2026-02-11 08:00:00,0.47,-0.32,-0.37
2026-02-11 09:00:00,-0.24,-1.48,-0.68
2026-02-11 10:00:00,0.34,-1.44,-0.4
2026-02-11 11:00:00,1.35,-0.39,-0.15
2026-02-11 12:00:00,0.93,0.07,-0.27
2026-02-11 13:00:00,-0.21,-0.81,-0.66
2026-02-11 14:00:00,-0.04,-1.5,-0.68
2026-02-11 15:00:00,1.12,-1.01,-0.21
2026-02-11 16:00:00,1.2,-0.18,-0.17
2026-02-11 17:00:00,0.38,0.01,-0.29
2026-02-11 18:00:00,-0.23,-1.23,-0.63
2026-02-11 19:00:00,0.28,-1.73,-0.57
2026-02-11 20:00:00,1.25,-0.61,-0.15
2026-02-11 21:00:00,1.16,0.15,-0.35
2026-02-11 22:00:00,0.22,-0.22,-0.6
2026-02-11 23:00:00,-0.24,-1.62,-0.71
2026-02-12 00:00:00,0.5,-1.61,-0.51
2026-02-12 01:00:00,1.32,-0.26,-0.14
2026-02-12 02:00:00,0.86,0.07,-0.19
2026-02-12 03:00:00,-0.19,-1.09,-0.47
2026-02-12 04:00:00,0.11,-1.61,-0.68
2026-02-12 05:00:00,1.07,-0.59,-0.49
2026-02-12 06:00:00,1.21,0.17,-0.16
2026-02-12 07:00:00,0.5,-0.44,-0.32
2026-02-12 08:00:00,-0.32,-1.63,-0.63
2026-02-12 09:00:00,0.22,-1.48,-0.68
2026-02-12 10:00:00,1.52,-0.21,-0.37
2026-02-12 11:00:00,1.12,0.22,-0.15
2026-02-12 12:00:00,0.01,-1.05,-0.31
2026-02-12 13:00:00,-0.12,-1.85,-0.68
2026-02-12 14:00:00,0.68,-0.75,-0.7
2026-02-12 15:00:00,1.46,0.17,-0.25
2026-02-12 16:00:00,0.92,-0.38,-0.19
2026-02-12 17:00:00,-0.06,-1.55,-0.39
2026-02-12 18:00:00,0.12,-1.26,-0.6
2026-02-12 19:00:00,1.0,-0.18,-0.48
2026-02-12 20:00:00,1.26,0.01,-0.12
2026-02-12 21:00:00,0.28,-1.14,-0.13
2026-02-12 22:00:00,0.03,-1.52,-0.5
2026-02-12 23:00:00,0.73,-0.76,-0.8
2026-02-13 00:00:00,1.25,-0.04,-0.23
2026-02-13 01:00:00,0.89,-0.42,-0.03
2026-02-13 02:00:00,0.02,-1.47,-0.09
2026-02-13 03:00:00,0.1,-1.19,-0.68
2026-02-13 04:00:00,1.13,-0.19,-0.76
2026-02-13 05:00:00,1.25,-0.03,-0.11
2026-02-13 06:00:00,0.34,-0.99,0.07
2026-02-13 07:00:00,0.0,-1.53,-0.22
2026-02-13 08:00:00,0.72,-0.81,-0.79
2026-02-13 09:00:00,1.24,-0.07,-0.66
2026-02-13 10:00:00,0.81,-0.48,0.02
2026-02-13 11:00:00,0.06,-1.46,-0.02
2026-02-13 12:00:00,0.24,-1.14,-0.6
2026-02-13 13:00:00,1.18,-0.33,-0.82
2026-02-13 14:00:00,1.02,-0.14,-0.41
2026-02-13 15:00:00,0.35,-0.99,-0.03
2026-02-13 16:00:00,0.01,-1.33,-0.15
2026-02-13 17:00:00,0.73,-0.68,-0.61
2026-02-13 18:00:00,1.24,-0.07,-0.72
2026-02-13 19:00:00,0.6,-0.52,-0.23
2026-02-13 20:00:00,-0.06,-1.45,-0.12
2026-02-13 21:00:00,0.27,-1.22,-0.29
2026-02-13 22:00:00,1.23,-0.36,-0.76
2026-02-13 23:00:00,1.18,-0.12,-0.65
2026-02-14 00:00:00,0.36,-0.7,-0.14
2026-02-14 01:00:00,-0.08,-1.22,-0.08
2026-02-14 02:00:00,0.56,-0.98,-0.56
2026-02-14 03:00:00,1.32,-0.34,-0.8
2026-02-14 04:00:00,0.71,-0.21,-0.48
2026-02-14 05:00:00,-0.13,-0.87,-0.08
2026-02-14 06:00:00,0.16,-1.4,-0.2
2026-02-14 07:00:00,1.13,-0.88,-0.59
2026-02-14 08:00:00,1.13,-0.22,-0.76
2026-02-14 09:00:00,0.15,-0.15,-0.31
2026-02-14 10:00:00,-0.07,-1.05,-0.13
2026-02-14 11:00:00,0.74,-1.5,-0.27
2026-02-14 12:00:00,1.26,-0.84,-0.8
2026-02-14 13:00:00,0.65,-0.14,-0.88
2026-02-14 14:00:00,-0.12,-0.2,-0.28
2026-02-14 15:00:00,0.19,-1.26,-0.05
2026-02-14 16:00:00,1.08,-1.45,-0.28
2026-02-14 17:00:00,1.26,-0.48,-0.88
2026-02-14 18:00:00,0.45,0.02,-0.7
2026-02-14 19:00:00,-0.16,-0.73,-0.18
2026-02-14 20:00:00,0.41,-1.53,-0.13
2026-02-14 21:00:00,1.2,-1.04,-0.46
2026-02-14 22:00:00,1.06,-0.22,-0.87
2026-02-14 23:00:00,0.32,-0.11,-0.52
2026-02-15 00:00:00,-0.18,-1.08,-0.08
2026-02-15 01:00:00,0.34,-1.44,-0.17
2026-02-15 02:00:00,1.29,-0.6,-0.83
2026-02-15 03:00:00,1.01,-0.14,-0.83
2026-02-15 04:00:00,0.16,-0.63,-0.21
2026-02-15 05:00:00,-0.2,-1.39,-0.04
2026-02-15 06:00:00,0.37,-1.18,-0.32
2026-02-15 07:00:00,1.41,-0.55,-0.82
2026-02-15 08:00:00,0.96,-0.25,-0.61
2026-02-15 09:00:00,-0.01,-0.64,-0.17
2026-02-15 10:00:00,-0.03,-1.29,-0.14
2026-02-15 11:00:00,0.83,-1.2,-0.49
2026-02-15 12:00:00,1.21,-0.36,-0.82
2026-02-15 13:00:00,0.62,-0.07,-0.47
2026-02-15 14:00:00,0.24,0.5,-0.99
2026-02-15 15:00:00,-0.79,0.69,-0.99
2026-02-15 16:00:00,-0.65,0.86,-0.65
2026-02-15 17:00:00,0.07,0.6,-0.45
2026-02-15 18:00:00,1.5,0.48,-0.28
2026-02-15 19:00:00,1.55,0.78,-0.17
2026-02-15 20:00:00,0.94,0.63,-0.44
2026-02-15 21:00:00,0.44,0.46,-0.8
2026-02-15 22:00:00,-0.39,0.61,-1.07
2026-02-15 23:00:00,-0.7,0.75,-0.8
2026-02-16 00:00:00,-0.3,0.66,-0.46
2026-02-16 01:00:00,0.72,0.53,-0.33
2026-02-16 02:00:00,1.82,0.56,-0.22
2026-02-16 03:00:00,1.39,0.87,-0.44
2026-02-16 04:00:00,0.69,0.53,-0.79
2026-02-16 05:00:00,-0.05,0.58,-1.04
2026-02-16 06:00:00,-0.75,0.68,-0.81
2026-02-16 07:00:00,-0.53,0.75,-0.61
2026-02-16 08:00:00,0.33,0.56,-0.57
2026-02-16 09:00:00,1.72,0.53,-0.25
2026-02-16 10:00:00,1.47,0.72,-0.38
2026-02-16 11:00:00,0.87,0.53,-0.62
2026-02-16 12:00:00,0.2,0.47,-0.98
2026-02-16 13:00:00,-0.6,0.59,-0.89
2026-02-16 14:00:00,-0.59,0.7,-0.55
2026-02-16 15:00:00,-0.16,0.57,-0.58
2026-02-16 16:00:00,0.99,0.66,-0.35
2026-02-16 17:00:00,1.76,0.66,-0.23
2026-02-16 18:00:00,1.19,0.44,-0.56
2026-02-16 19:00:00,0.56,0.48,-0.89
2026-02-16 20:00:00,-0.1,0.64,-1.04
2026-02-16 21:00:00,-0.68,0.74,-0.77
2026-02-16 22:00:00,-0.6,0.75,-0.62
2026-02-16 23:00:00,0.14,0.57,-0.35
2026-02-17 00:00:00,1.68,0.47,-0.15
2026-02-17 01:00:00,1.68,0.69,-0.38
2026-02-17 02:00:00,0.93,0.43,-0.75
2026-02-17 03:00:00,0.26,0.47,-1.04
2026-02-17 04:00:00,-0.49,0.71,-0.99
2026-02-17 05:00:00,-0.6,0.8,-0.65
2026-02-17 06:00:00,-0.25,0.62,-0.47
2026-02-17 07:00:00,0.95,0.46,-0.25
2026-02-17 08:00:00,1.77,0.73,-0.23
2026-02-17 09:00:00,1.31,0.54,-0.59
2026-02-17 10:00:00,0.63,0.44,-0.85
2026-02-17 11:00:00,0.04,0.62,-1.06
2026-02-17 12:00:00,-0.64,0.9,-0.85
2026-02-17 13:00:00,-0.59,0.71,-0.52
2026-02-17 14:00:00,-0.01,0.4,-0.32
2026-02-17 15:00:00,1.57,0.53,-0.19
2026-02-17 16:00:00,1.77,0.63,-0.37
2026-02-17 17:00:00,1.04,0.42,-0.7
2026-02-17 18:00:00,0.22,0.58,-1.04
2026-02-17 19:00:00,-0.6,0.81,-0.97
2026-02-17 20:00:00,-0.68,0.72,-0.65
2026-02-17 21:00:00,-0.21,0.5,-0.28
2026-02-17 22:00:00,0.98,0.43,-0.14
2026-02-17 23:00:00,1.75,0.74,-0.33
2026-02-18 00:00:00,1.25,0.54,-0.77
2026-02-18 01:00:00,0.68,0.47,-1.02
2026-02-18 02:00:00,-0.21,0.77,-0.94
2026-02-18 03:00:00,-0.66,0.83,-0.65
2026-02-18 04:00:00,-0.34,0.59,-0.36
2026-02-18 05:00:00,0.52,0.51,-0.23
2026-02-18 06:00:00,1.65,0.67,-0.25
2026-02-18 07:00:00,1.33,0.55,-0.55
2026-02-18 08:00:00,0.81,0.48,-0.88
2026-02-18 09:00:00,0.16,0.63,-0.97
2026-02-18 10:00:00,-0.66,0.8,-0.67
2026-02-18 11:00:00,-0.58,0.74,-0.52
2026-02-18 12:00:00,-0.07,0.51,-0.36
2026-02-18 13:00:00,1.29,0.59,-0.19
2026-02-18 14:00:00,1.69,0.68,-0.46
2026-02-18 15:00:00,1.05,0.53,-0.75
2026-02-18 16:00:00,0.41,0.59,-1.04
2026-02-18 17:00:00,-0.41,0.73,-0.94
2026-02-18 18:00:00,-0.71,0.75,-0.6
2026-02-18 19:00:00,-0.32,0.53,-0.41
2026-02-18 20:00:00,0.78,0.53,-0.35
2026-02-18 21:00:00,1.77,0.74,-0.31
2026-02-18 22:00:00,1.25,0.5,-0.61
2026-02-18 23:00:00,0.56,0.54,-0.82
2026-02-19 00:00:00,-0.27,0.69,-0.94
2026-02-19 01:00:00,-0.67,0.83,-0.71
2026-02-19 02:00:00,-0.36,0.69,-0.5
2026-02-19 03:00:00,0.53,0.55,-0.29
2026-02-19 04:00:00,1.79,0.66,-0.21
2026-02-19 05:00:00,1.34,0.54,-0.4
2026-02-19 06:00:00,0.66,0.51,-0.81
2026-02-19 07:00:00,-0.24,0.66,-1.13
2026-02-19 08:00:00,-0.72,0.78,-0.91
2026-02-19 09:00:00,-0.46,0.59,-0.57
2026-02-19 10:00:00,0.54,0.5,-0.38
2026-02-19 11:00:00,1.95,0.68,-0.26
2026-02-19 12:00:00,1.45,0.56,-0.27
2026-02-19 13:00:00,0.65,0.44,-0.58
2026-02-19 14:00:00,0.02,0.53,-0.82
2026-02-19 15:00:00,-0.8,0.76,-0.97
2026-02-19 16:00:00,-0.69,0.7,-0.82
2026-02-19 17:00:00,-0.1,0.45,-0.49
2026-02-19 18:00:00,1.75,0.53,-0.28
2026-02-19 19:00:00,1.8,0.62,-0.25
2026-02-19 20:00:00,0.95,0.5,-0.41
2026-02-19 21:00:00,0.25,0.59,-0.75
2026-02-19 22:00:00,-0.7,0.67,-1.02
2026-02-19 23:00:00,-0.65,0.69,-0.77
2026-02-20 00:00:00,-0.11,0.64,-0.58
2026-02-20 01:00:00,1.3,0.6,-0.5
2026-02-20 02:00:00,1.8,0.75,-0.29
2026-02-20 03:00:00,1.12,0.47,-0.2
2026-02-20 04:00:00,0.48,0.38,-0.57
2026-02-20 05:00:00,-0.27,0.58,-0.92
2026-02-20 06:00:00,-0.72,0.78,-0.96
2026-02-20 07:00:00,-0.44,0.8,-0.69
2026-02-20 08:00:00,0.36,0.62,-0.49
2026-02-20 09:00:00,1.91,0.58,-0.3
2026-02-20 10:00:00,1.5,0.65,-0.2
2026-02-20 11:00:00,0.81,0.42,-0.5
2026-02-20 12:00:00,0.17,0.5,-0.85
2026-02-20 13:00:00,-0.85,0.65,-1.07
2026-02-20 14:00:00,-0.58,0.83,-0.87
2026-02-20 15:00:00,0.41,0.65,-0.57
2026-02-20 16:00:00,1.73,0.55,-0.38
2026-02-20 17:00:00,1.44,0.73,-0.25
2026-02-20 18:00:00,0.89,0.6,-0.34
2026-02-20 19:00:00,0.3,0.45,-0.67
2026-02-20 20:00:00,-0.51,0.65,-0.97
2026-02-20 21:00:00,-0.65,0.81,-0.94
2026-02-20 22:00:00,-0.14,0.7,-0.65
2026-02-20 23:00:00,1.17,0.67,-0.4
2026-02-21 00:00:00,1.31,0.7,-0.28
2026-02-21 01:00:00,0.78,0.55,-0.29
2026-02-21 02:00:00,0.32,0.45,-0.61
2026-02-21 03:00:00,0.17,0.72,-0.93
2026-02-21 04:00:00,0.29,0.79,-0.99
2026-02-21 05:00:00,0.46,0.73,-0.71
2026-02-21 06:00:00,0.8,0.59,-0.46
2026-02-21 07:00:00,0.87,0.59,-0.28
2026-02-21 08:00:00,0.9,0.72,-0.23
2026-02-21 09:00:00,0.76,0.53,-0.51
2026-02-21 10:00:00,0.56,0.53,-0.87
2026-02-21 11:00:00,0.48,0.63,-1.02
2026-02-21 12:00:00,0.73,0.7,-0.72
2026-02-21 13:00:00,1.36,0.55,-0.51
2026-02-21 14:00:00,1.24,0.64,-0.36
2026-02-21 15:00:00,0.84,0.75,-0.23
2026-02-21 16:00:00,1.02,0.53,-0.5
2026-02-21 17:00:00,0.96,0.58,-0.82
2026-02-21 18:00:00,0.95,0.75,-1.01
2026-02-21 19:00:00,0.98,0.86,-0.83
2026-02-21 20:00:00,0.93,0.6,-0.56
2026-02-21 21:00:00,0.9,0.42,-0.37
2026-02-21 22:00:00,0.95,0.6,-0.16
2026-02-21 23:00:00,0.95,0.73,-0.32
2026-02-22 00:00:00,0.95,0.6,-0.82
2026-02-22 01:00:00,0.98,0.66,-1.14
2026-02-22 02:00:00,0.95,0.7,-0.82
2026-02-22 03:00:00,0.92,0.7,-0.58
2026-02-22 04:00:00,0.91,0.57,-0.45
2026-02-22 05:00:00,0.97,0.6,-0.22
2026-02-22 06:00:00,0.98,0.83,-0.25
2026-02-22 07:00:00,0.96,0.54,-0.65
2026-02-22 08:00:00,0.96,0.41,-0.96
2026-02-22 09:00:00,0.97,0.58,-0.99
2026-02-22 10:00:00,0.97,0.72,-0.73
2026-02-22 11:00:00,0.98,0.63,-0.5
2026-02-22 12:00:00,0.94,0.5,-0.3
2026-02-22 13:00:00,0.93,0.63,-0.13
2026-02-22 14:00:00,0.92,0.71,-0.44
2026-02-22 15:00:00,0.95,0.53,-0.82
2026-02-22 16:00:00,0.96,0.58,-1.02
2026-02-22 17:00:00,0.96,0.65,-0.92
2026-02-22 18:00:00,0.96,0.8,-0.64
2026-02-22 19:00:00,0.96,0.78,-0.3
2026-02-22 20:00:00,0.96,0.55,-0.17
2026-02-22 21:00:00,0.96,0.65,-0.4
2026-02-22 22:00:00,0.96,0.63,-0.77
2026-02-22 23:00:00,0.96,0.48,-0.98
2026-02-23 00:00:00,0.96,0.68,-0.89
2026-02-23 01:00:00,0.96,0.83,-0.62
2026-02-23 02:00:00,0.96,0.71,-0.48
2026-02-23 03:00:00,0.95,0.64,-0.34
2026-02-23 04:00:00,0.96,0.6,-0.32
2026-02-23 05:00:00,0.96,0.62,-0.21
2026-02-23 06:00:00,0.95,0.42,0.09
2026-02-23 07:00:00,0.96,0.58,0.28
2026-02-23 08:00:00,0.95,0.81,0.35
2026-02-23 09:00:00,0.95,0.8,0.1
2026-02-23 10:00:00,0.95,0.58,0.01
2026-02-23 11:00:00,0.95,0.48,0.07
2026-02-23 12:00:00,0.95,0.66,0.31
2026-02-23 13:00:00,0.95,0.49,0.68
2026-02-23 14:00:00,0.95,0.55,1.26
2026-02-23 15:00:00,0.95,0.7,1.06
2026-02-23 16:00:00,0.95,0.82,0.56
2026-02-23 17:00:00,0.95,0.72,0.01
2026-02-23 18:00:00,0.95,0.47,0.64
2026-02-23 19:00:00,0.96,0.55,0.32
2026-02-23 20:00:00,0.95,0.68,0.39
