date,OT1,OT2
4915,0.03458,0.06422
4916,0.06916,0.08398
4917,0.09386,0.05434
4918,0.10868,0.06422
4919,0.12844,0.0741
4920,0.1235,0.0494
4921,0.1482,0.0494
4922,0.15808,0.06422
4923,0.1976,0.0741
4924,0.21736,0.05928
4925,0.1729,0.05928
4926,0.13338,0.05928
4927,0.14326,0.06916
4928,0.12844,0.0494
4929,0.0741,0.01482
4930,0.0,0.00494
4931,-0.00988,0.01976
4932,-0.04446,0.0247
4933,-0.06916,0.0247
4934,-0.1235,0.04446
4935,-0.0988,0.05434
4936,-0.0988,0.05434
4937,-0.10374,0.07904
4938,-0.15808,0.06916
4939,-0.13832,0.08398
4940,-0.1235,0.08892
4941,-0.0988,0.08892
4942,-0.0741,0.09386
4943,-0.06916,0.10868
4944,-0.03952,0.0988
4945,-0.01482,0.10868
4946,-0.04446,0.08398
4947,-0.05434,0.10868
4948,-0.00988,0.11362
4949,-0.0494,0.10374
4950,-0.03458,0.0988
4951,0.00494,0.10868
4952,-0.01976,0.11856
4953,-0.02964,0.11856
4954,-0.04446,0.1482
4955,-0.04446,0.12844
4956,-0.04446,0.11362
4957,-0.08398,0.08892
4958,-0.11362,0.08398
4959,-0.11856,0.08398
4960,-0.13338,0.08892
4961,-0.1482,0.08398
4962,-0.14326,0.08398
4963,-0.11362,0.06916
4964,-0.13832,0.08398
4965,-0.11856,0.08892
4966,-0.12844,0.08398
4967,-0.13832,0.09386
4968,-0.1482,0.08892
4969,-0.13338,0.08398
4970,-0.13338,0.08892
4971,-0.12844,0.09386
4972,-0.11362,0.09386
4973,-0.08892,0.11362
4974,-0.07904,0.10374
4975,-0.05434,0.10868
4976,-0.0494,0.10868
4977,-0.03458,0.11856
4978,-0.01482,0.11856
4979,-0.05434,0.11362
4980,-0.05434,0.11362
4981,-0.06916,0.1235
4982,-0.0494,0.1482
4983,-0.05434,0.15314
4984,-0.06422,0.13832
4985,-0.08892,0.10868
4986,-0.08892,0.09386
4987,-0.08892,0.08892
4988,-0.07904,0.0741
4989,-0.11362,0.07904
4990,-0.11856,0.08398
4991,-0.10868,0.07904
4992,-0.1235,0.08892
4993,-0.12844,0.0741
4994,-0.13832,0.07904
4995,-0.11856,0.08398
4996,-0.11362,0.08892
4997,-0.11362,0.0741
4998,-0.13832,0.10868
4999,-0.1235,0.08892
5000,-0.08892,0.10374
5001,-0.06422,0.09386
5002,-0.0741,0.11362
5003,-0.06422,0.10868
5004,-0.05928,0.10374
5005,-0.0741,0.10374
5006,-0.05434,0.11856
5007,0.00494,0.11362
5008,-0.00494,0.11856
5009,-0.01976,0.11362
5010,-0.03952,0.13338
5011,0.00494,0.15808
5012,0.04446,0.15808
5013,0.00988,0.13832
5014,-0.01976,0.08892
5015,-0.07904,0.0988
5016,-0.08398,0.07904
5017,-0.08892,0.06916
5018,-0.10868,0.08398
5019,-0.14326,0.09386
5020,-0.11856,0.0741
5021,-0.1482,0.07904
5022,-0.15314,0.08398
5023,-0.1482,0.0741
5024,-0.1482,0.07904
5025,-0.16302,0.07904
5026,-0.13832,0.07904
5027,-0.0988,0.08398
5028,-0.17784,0.09386
5029,-0.17784,0.07904
5030,-0.00494,0.10868
5031,0.48906,0.07904
5032,1.0374,-0.00988
5033,1.1757,-0.2223
5034,0.67678,-0.43472
5035,0.23712,-0.28652
5036,0.0,0.01976
5037,0.01976,0.0741
5038,0.01976,0.10868
5039,-0.01976,0.15314
5040,0.0,0.16796
5041,-0.02964,0.15808
5042,-0.03458,0.12844
5043,-0.0494,0.11856
5044,-0.08892,0.09386
5045,-0.1235,0.09386
5046,-0.10868,0.08892
5047,-0.11856,0.09386
5048,-0.13338,0.08398
5049,-0.12844,0.09386
5050,-0.1235,0.09386
5051,-0.13832,0.09386
5052,-0.1235,0.07904
5053,-0.10868,0.08892
5054,-0.0988,0.08892
5055,-0.08398,0.09386
5056,-0.06916,0.08398
5057,-0.06916,0.08398
5058,-0.06422,0.09386
5059,-0.01482,0.08892
5060,-0.00494,0.08398
5061,0.01976,0.07904
5062,0.04446,0.0988
5063,0.08892,0.08892
5064,0.09386,0.06916
5065,0.08892,0.05928
5066,0.10868,0.0741
5067,0.15314,0.08398
5068,0.16796,0.07904
5069,0.1729,0.08398
5070,0.17784,0.06916
5071,0.17784,0.06916
5072,0.21242,0.06422
5073,0.17784,0.05928
5074,0.1729,0.02964
5075,0.13832,0.01976
5076,0.11362,0.0
5077,0.08398,0.00988
5078,0.06422,-0.00494
5079,0.0247,0.00494
5080,-0.00494,0.01976
5081,-0.01482,0.02964
5082,-0.0494,0.05434
5083,-0.05928,0.06422
5084,-0.07904,0.0741
5085,-0.06422,0.08398
5086,-0.06916,0.09386
5087,-0.05928,0.08892
5088,-0.08398,0.11362
5089,-0.03952,0.10868
5090,-0.0494,0.10868
5091,-0.0494,0.0988
5092,-0.05928,0.10868
5093,-0.0494,0.10868
5094,-0.01976,0.1235
5095,0.0,0.13338
5096,0.01976,0.10868
5097,0.0247,0.13338
5098,0.03952,0.12844
5099,0.04446,0.13338
5100,0.03458,0.10374
5101,-0.01976,0.08398
5102,-0.01482,0.06916
5103,-0.01976,0.05928
5104,-0.03458,0.05434
5105,-0.06916,0.06422
5106,-0.03458,0.05928
5107,-0.0494,0.06422
5108,-0.06422,0.06422
5109,-0.06422,0.06422
5110,-0.06422,0.08398
5111,-0.06916,0.0741
5112,-0.06422,0.08398
5113,-0.05928,0.08398
5114,-0.08398,0.09386
5115,-0.07904,0.0988
5116,-0.0988,0.09386
5117,-0.10868,0.08892
5118,-0.09386,0.10374
5119,-0.08398,0.11362
5120,-0.08398,-0.01482
5121,-0.08398,0.0
5122,-0.06916,-0.02964
5123,-0.05928,-0.02964
5124,-0.06422,-0.03458
5125,-0.06916,-0.03952
5126,-0.06916,-0.03952
5127,-0.08398,-0.03952
5128,-0.08892,-0.03458
5129,0.06422,-0.03458
5130,0.31122,-0.03952
5131,0.58786,-0.03458
5132,0.78546,-0.0494
5133,0.68666,-0.08398
5134,0.43472,-0.1235
5135,0.1976,-0.10868
5136,0.05434,-0.09386
5137,-0.03458,-0.05434
5138,-0.09386,-0.0494
5139,-0.11856,-0.03458
5140,-0.14326,-0.01482
5141,-0.12844,-0.01482
5142,-0.14326,-0.00988
5143,-0.11856,-0.01482
5144,-0.09386,-0.00988
5145,-0.0988,0.0
5146,-0.10868,0.0
5147,-0.0988,-0.01976
5148,-0.10868,-0.03458
5149,-0.10374,-0.00494
5150,-0.08892,-0.0247
5151,-0.08398,-0.03458
5152,-0.0988,-0.03952
5153,-0.08892,-0.03952
5154,-0.09386,-0.03952
5155,-0.0988,-0.03952
5156,-0.11856,-0.03952
5157,-0.09386,-0.03458
5158,-0.0988,-0.03458
5159,-0.09386,-0.0247
5160,-0.09386,-0.01976
5161,-0.09386,-0.0247
5162,-0.06916,-0.0247
5163,-0.07904,-0.01976
5164,-0.0247,-0.01482
5165,-0.0247,-0.00988
5166,-0.00494,-0.01976
5167,0.0,-0.03458
5168,0.00494,-0.01482
5169,0.00988,-0.01482
5170,0.00494,-0.00494
5171,0.0494,-0.02964
5172,0.06916,-0.00988
5173,0.06422,-0.01976
5174,0.0741,-0.01482
5175,0.04446,-0.0247
5176,0.02964,-0.03952
5177,-0.00494,-0.01976
5178,-0.00494,-0.03458
5179,-0.02964,-0.03952
5180,-0.05928,-0.0494
5181,-0.06422,-0.03952
5182,-0.08398,-0.04446
5183,-0.10374,-0.03458
5184,-0.10868,-0.02964
5185,-0.08892,-0.0247
5186,-0.08892,-0.0247
5187,-0.08892,-0.01976
5188,-0.08398,-0.01482
5189,-0.0988,-0.01976
5190,-0.0988,-0.00988
5191,-0.10868,-0.00494
5192,-0.09386,-0.01482
5193,-0.09386,0.0
5194,-0.09386,-0.00988
5195,-0.08892,-0.00988
5196,-0.07904,-0.00494
5197,-0.05434,0.01976
5198,-0.05928,0.0
5199,-0.03952,-0.01482
5200,-0.06422,-0.00988
5201,-0.05928,-0.01482
5202,-0.07904,-0.0247
5203,-0.10374,-0.03458
5204,-0.0988,-0.02964
5205,-0.09386,-0.0247
5206,-0.0988,-0.02964
5207,-0.11362,-0.02964
5208,-0.11856,-0.02964
5209,-0.1235,-0.03458
5210,-0.12844,-0.03458
5211,-0.10868,-0.02964
5212,-0.10868,-0.01482
5213,-0.10374,-0.01482
5214,-0.08398,-0.01482
5215,-0.09386,-0.01482
5216,-0.0988,-0.01482
5217,-0.10868,-0.01482
5218,-0.05928,-0.00494
5219,-0.07904,0.0
5220,-0.11362,-0.00494
5221,0.0247,-0.00988
5222,0.28158,-0.00988
5223,0.53352,-0.01976
5224,0.75582,-0.0247
5225,0.7163,-0.06916
5226,0.4199,-0.12844
5227,0.18278,-0.1235
5228,0.05928,-0.08892
5229,-0.06422,-0.05434
5230,-0.10868,-0.03952
5231,-0.14326,-0.01976
5232,-0.14326,-0.01482
5233,-0.14326,-0.00988
5234,-0.13832,-0.01482
5235,-0.1482,-0.01482
5236,-0.1482,-0.01482
5237,-0.1482,0.0
5238,-0.13832,-0.00988
5239,-0.11856,-0.01482
5240,-0.1235,-0.00988
5241,-0.1235,-0.00494
5242,-0.11856,-0.01482
5243,-0.0988,-0.00494
5244,-0.09386,0.01482
5245,-0.07904,0.01976
5246,-0.0988,0.01482
5247,-0.08398,0.00494
5248,-0.11856,-0.00988
5249,-0.11362,-0.01482
5250,-0.09386,-0.00988
5251,-0.0988,-0.00988
5252,-0.05928,-0.01976
5253,-0.0988,-0.01976
5254,-0.06422,-0.03458
5255,-0.0741,-0.03458
5256,-0.06916,-0.0247
5257,-0.05434,-0.01976
5258,-0.01976,-0.02964
5259,-0.00988,-0.02964
5260,0.00494,-0.02964
5261,0.00988,-0.03458
5262,0.01976,-0.03952
5263,0.00494,-0.03458
5264,0.00494,-0.03458
5265,0.02964,-0.02964
5266,0.01482,-0.03458
5267,0.0,-0.0247
5268,-0.01482,-0.03458
5269,-0.0247,-0.0247
5270,-0.0494,-0.00988
5271,-0.04446,-0.01976
5272,-0.06916,0.0
5273,-0.09386,-0.00988
5274,-0.10868,-0.00988
5275,-0.10868,-0.01976
5276,-0.1235,0.0
5277,-0.11362,-0.00988
5278,-0.08398,-0.00494
5279,-0.09386,0.0
5280,-0.09386,-0.00988
5281,-0.11362,-0.00494
5282,-0.11856,-0.00494
5283,-0.10868,0.01482
5284,-0.09386,0.01482
5285,-0.10374,0.00494
5286,-0.10868,0.0
5287,-0.1235,0.0
5288,-0.10868,0.0
5289,-0.14326,0.01976
5290,-0.11362,0.00494
5291,-0.08398,0.01482
5292,-0.07904,0.00988
5293,-0.05928,0.0247
5294,-0.06916,0.01482
5295,-0.07904,0.00494
5296,-0.06916,0.0
5297,-0.05928,0.0
5298,-0.05928,0.0
5299,-0.05928,-0.00494
5300,-0.06422,-0.00988
5301,-0.06422,-0.00494
5302,-0.06916,0.0
5303,-0.06916,0.0
5304,-0.05928,0.00494
5305,-0.07904,0.0
5306,-0.08398,0.0
5307,-0.07904,-0.00988
5308,-0.07904,0.00988
5309,-0.10374,0.01976
5310,-0.0988,0.0
5311,-0.13338,0.0
5312,-0.13832,0.00988
5313,-0.1482,0.00494
5314,-0.11856,0.00988
5315,-0.10374,0.01976
5316,-0.09386,0.00988
5317,-0.0988,0.00988
5318,-0.09386,-0.00988
5319,-0.0988,-0.00494
5320,-0.0988,0.0
5321,-0.0988,0.00988
5322,-0.11362,0.00494
5323,-0.08398,-0.00988
5324,-0.08398,-0.00988
5325,-0.1235,-0.00494
5326,-0.11856,-0.00988
5327,-0.01976,-0.00988
5328,0.18278,0.00494
5329,0.40508,0.00988
5330,0.67678,-0.00988
5331,0.62244,-0.04446
5332,0.40508,-0.06916
5333,0.20254,-0.06422
5334,0.07904,-0.0494
5335,-0.0247,-0.01976
5336,-0.08892,0.00988
5337,-0.08398,0.00988
5338,-0.10374,0.01482
5339,-0.0988,0.01482
5340,-0.0988,0.01482
5341,-0.10374,0.01976
5342,-0.11362,0.01482
5343,-0.10374,0.00494
5344,-0.0988,0.00494
5345,-0.11362,-0.00988
5346,-0.11856,-0.00494
5347,-0.11362,-0.01482
5348,-0.1235,-0.01482
5349,-0.12844,0.00494
5350,-0.12844,-0.00494
5351,-0.08892,-0.00494
5352,-0.1235,0.00494
5353,-0.11362,0.0
5354,-0.10374,-0.00494
5355,-0.0988,0.0
5356,-0.0988,0.00988
5357,-0.10374,0.01482
5358,-0.06916,0.00494
5359,-0.07904,0.00988
5360,-0.05928,0.00988
5361,-0.0494,0.00988
5362,-0.01976,0.00988
5363,0.0,0.01482
5364,0.00988,0.01976
5365,0.01976,0.00988
5366,0.01976,0.0
5367,0.00494,-0.00494
5368,0.00988,-0.00988
5369,-0.01482,-0.00988
5370,0.00988,-0.01482
5371,-0.00494,-0.0247
5372,0.00494,-0.01482
5373,0.00494,-0.00988
5374,-0.02964,-0.01482
5375,-0.03458,-0.0247
5376,-0.06422,-0.01976
5377,-0.05928,-0.01482
5378,-0.08892,-0.00494
5379,-0.08892,-0.00494
5380,-0.08398,0.0
5381,-0.0988,0.00494
5382,-0.11362,0.0
5383,-0.0988,0.00494
5384,-0.10868,0.0
5385,-0.11362,0.00988
5386,-0.11362,0.01482
5387,-0.0988,0.01976
5388,-0.08892,0.0247
5389,-0.08892,0.0247
5390,-0.08398,0.0247
5391,-0.06916,0.01482
5392,-0.06422,0.01976
5393,-0.06422,0.03458
5394,-0.03458,0.01976
5395,-0.03952,0.01976
5396,-0.04446,0.00988
5397,-0.03952,0.00494
5398,-0.06916,0.0
5399,-0.05434,-0.01482
5400,-0.0741,-0.01482
5401,-0.08398,-0.01482
5402,-0.08892,-0.01482
5403,-0.09386,-0.01482
5404,-0.08892,-0.01482
5405,-0.10374,-0.01482
5406,-0.11362,-0.01482
5407,-0.11362,-0.01482
5408,-0.10868,-0.01482
5409,-0.09386,0.0
5410,-0.10868,0.0
5411,-0.10868,0.0
5412,-0.13338,-0.00494
5413,-0.11856,0.00494
5414,-0.12844,0.01482
5415,-0.11362,0.00494
5416,-0.09386,-0.00988
5417,-0.08892,0.01976
5418,-0.08398,0.00494
5419,-0.06422,0.01482
5420,-0.05434,0.01976
5421,-0.0494,0.0247
5422,-0.0494,0.00988
5423,-0.04446,-0.00988
5424,-0.05928,-0.00988
5425,-0.06422,-0.01482
5426,-0.06422,-0.01976
5427,-0.0741,-0.0247
5428,-0.08398,-0.00988
5429,-0.07904,-0.00988
5430,-0.06422,-0.0247
5431,-0.08892,-0.01976
5432,-0.08892,-0.01976
5433,-0.0988,-0.00988
5434,-0.09386,-0.02964
5435,-0.0988,-0.01976
5436,-0.12844,0.0
5437,-0.10374,-0.00988
5438,-0.11856,0.01482
5439,-0.11856,-0.00988
5440,-0.10868,-0.00494
5441,-0.11362,0.00494
5442,-0.10868,-0.00494
5443,-0.10374,0.00988
5444,-0.0741,0.01482
5445,-0.0741,0.01482
5446,-0.05928,0.01482
5447,-0.05434,0.01976
5448,-0.05928,0.00494
5449,-0.05434,0.0
5450,-0.05928,0.0
5451,-0.0494,-0.00988
5452,-0.05928,-0.01976
5453,-0.06422,-0.0247
5454,-0.08398,-0.02964
5455,-0.1235,-0.03952
5456,-0.01976,-0.03458
5457,0.20254,-0.02964
5458,0.49894,-0.03458
5459,0.76076,-0.04446
5460,0.77558,-0.08398
5461,0.50882,-0.0988
5462,0.23218,-0.13832
5463,0.05928,-0.10868
5464,-0.04446,-0.06916
5465,-0.08398,-0.02964
5466,-0.10374,-0.01482
5467,-0.13338,-0.00988
5468,-0.11856,0.0
5469,-0.0988,0.0
5470,-0.09386,0.0
5471,-0.08398,0.00988
5472,-0.06916,0.00494
5473,-0.07904,0.00494
5474,-0.0741,0.00494
5475,-0.08398,0.0
5476,-0.08892,-0.00988
5477,-0.10374,-0.00494
5478,-0.08892,-0.01482
5479,-0.08398,-0.0247
5480,-0.11362,-0.02964
5481,-0.10868,-0.03458
5482,-0.12844,-0.03458
5483,-0.11856,-0.03458
5484,-0.13338,-0.02964
5485,-0.12844,-0.03458
5486,-0.09386,-0.03458
5487,-0.11856,-0.02964
5488,-0.11856,-0.00494
5489,-0.1235,-0.00988
5490,-0.0988,-0.01976
5491,-0.08892,-0.00494
5492,-0.0741,-0.00988
5493,-0.04446,0.00494
5494,-0.04446,-0.00494
5495,-0.01482,-0.01482
5496,0.0,-0.01482
5497,0.01976,-0.00988
5498,0.03952,-0.00988
5499,0.07904,-0.0247
5500,0.08892,-0.01976
5501,0.08892,-0.01482
5502,0.09386,-0.01976
5503,0.08892,-0.0247
5504,0.05434,-0.01976
5505,0.03952,-0.02964
5506,0.01482,-0.03952
5507,-0.00988,-0.04446
5508,-0.02964,-0.04446
5509,-0.05928,-0.0247
5510,-0.0741,-0.0494
5511,-0.08892,-0.02964
5512,-0.0988,-0.02964
5513,-0.08398,-0.02964
5514,-0.0988,-0.02964
5515,-0.10374,-0.03458
5516,-0.10868,-0.02964
5517,-0.10868,-0.01976
5518,-0.1235,-0.01976
5519,-0.11362,-0.0247
5520,-0.10868,-0.01482
5521,-0.10868,-0.00988
5522,-0.0988,-0.01482
5523,-0.09386,-0.01976
5524,-0.0741,-0.00988
5525,-0.05928,-0.01976
5526,-0.03952,-0.01976
5527,-0.0494,-0.0247
5528,-0.03952,-0.01976
5529,-0.03952,-0.00988
5530,-0.0247,-0.01482
5531,-0.05434,-0.00494
5532,-0.0494,-0.03952
5533,-0.06422,-0.01976
5534,-0.07904,-0.03952
5535,-0.06916,-0.03952
5536,-0.09386,-0.03952
5537,-0.0988,-0.03458
5538,-0.0988,-0.03952
5539,-0.09386,-0.03458
5540,-0.11362,-0.03458
5541,-0.1235,-0.03458
5542,-0.10374,-0.04446
5543,-0.10868,-0.03458
5544,-0.1482,-0.02964
5545,-0.11362,-0.02964
5546,-0.11362,-0.01976
5547,-0.11856,-0.03952
5548,-0.0988,-0.0247
5549,-0.08892,-0.03458
5550,-0.07904,-0.0247
5551,-0.09386,-0.03952
5552,-0.05928,-0.0247
5553,-0.06916,-0.02964
5554,-0.06422,-0.02964
5555,-0.05434,-0.0247
5556,-0.0247,-0.01976
5557,-0.05928,-0.00494
5558,-0.03952,-0.01976
5559,-0.03952,-0.01976
5560,-0.06422,-0.03458
5561,-0.0741,-0.03458
5562,-0.0741,-0.03952
5563,-0.08398,-0.03952
5564,-0.10868,-0.03952
5565,-0.07904,-0.03952
5566,-0.10374,-0.03458
5567,-0.11362,-0.04446
5568,-0.11362,-0.04446
5569,-0.10868,-0.03952
5570,-0.1235,-0.02964
5571,-0.10868,-0.0494
5572,-0.11856,-0.04446
5573,-0.11362,-0.03952
5574,-0.1235,-0.03458
5575,-0.11362,-0.04446
5576,-0.11362,-0.04446
5577,-0.11362,-0.03458
5578,-0.09386,-0.0247
5579,-0.11362,-0.03458
5580,-0.0988,-0.01976
5581,-0.08398,-0.0247
5582,-0.05434,-0.01976
5583,-0.08398,-0.00988
5584,-0.04446,-0.00988
5585,-0.06916,-0.01482
5586,-0.05434,-0.03458
5587,-0.07904,-0.0247
5588,-0.08398,-0.03952
5589,-0.0988,-0.03458
5590,-0.0988,-0.02964
5591,-0.06422,-0.04446
5592,-0.12844,-0.02964
5593,-0.12844,-0.03952
5594,-0.04446,-0.03952
5595,0.1976,-0.03458
5596,0.4693,-0.02964
5597,0.72124,-0.03952
5598,0.72124,-0.08398
5599,0.45448,-0.12844
5600,0.21736,-0.12844
5601,0.05434,-0.1235
5602,-0.06422,-0.07904
5603,-0.09386,-0.05434
5604,-0.10868,-0.03458
5605,-0.13832,-0.0247
5606,-0.1482,-0.01976
5607,-0.12844,-0.0247
5608,-0.11856,-0.01482
5609,-0.11856,0.0
5610,-0.08892,-0.00494
5611,-0.08892,-0.00988
5612,-0.09386,0.0
5613,-0.09386,0.00494
5614,-0.07904,-0.00988
5615,-0.12844,0.0
5616,-0.08398,-0.00988
5617,-0.11856,-0.00494
5618,-0.11856,-0.01976
5619,-0.11362,-0.0247
5620,-0.11856,-0.03458
5621,-0.11856,-0.01976
5622,-0.11856,-0.0247
5623,-0.08398,-0.0247
5624,-0.0988,-0.01976
5625,-0.10868,-0.0247
5626,-0.08892,-0.0247
5627,-0.08398,-0.02964
5628,-0.0988,-0.00988
5629,-0.0741,-0.01482
5630,-0.05928,-0.01976
5631,-0.04446,-0.01976
5632,-0.04446,-0.01482
5633,-0.02964,-0.01482
5634,-0.00988,-0.01482
5635,0.02964,-0.00988
5636,0.04446,-0.01482
5637,0.05928,-0.0247
5638,0.06422,-0.01482
5639,0.06916,-0.01976
5640,0.06422,0.0
5641,0.06422,-0.00494
5642,0.03458,-0.01482
5643,0.01482,-0.0247
5644,0.00494,-0.0247
5645,-0.05434,-0.02964
5646,-0.06422,-0.01482
5647,-0.08398,-0.0247
5648,-0.06422,-0.0247
5649,-0.11362,-0.00988
5650,-0.11362,-0.01976
5651,-0.1482,-0.01976
5652,-0.13832,-0.01482
5653,-0.13832,0.01976
5654,-0.12844,-0.00494
5655,-0.11856,0.00988
5656,-0.13338,0.00988
5657,-0.12844,0.01482
5658,-0.14326,0.00988
5659,-0.14326,0.0247
5660,-0.13832,0.0247
5661,-0.11856,0.0247
5662,-0.12844,0.02964
5663,-0.10374,0.01976
5664,-0.08398,0.03458
5665,-0.08398,0.0494
5666,-0.0741,0.03952
5667,-0.05434,0.03458
5668,-0.05434,0.03952
5669,-0.05928,0.02964
5670,-0.0741,0.01482
5671,-0.08892,0.00988
5672,-0.09386,0.01976
5673,-0.08892,0.01976
5674,-0.09386,0.01482
5675,-0.08398,0.01482
5676,-0.10868,0.00988
5677,-0.10374,0.01976
5678,-0.1235,0.01482
5679,-0.10374,0.00494
5680,-0.12844,0.02964
5681,-0.13338,0.0247
5682,-0.11362,0.02964
5683,-0.12844,0.0247
5684,-0.13832,0.03952
5685,-0.1482,0.03952
5686,-0.0988,0.03458
5687,-0.1482,0.03952
5688,-0.12844,0.0494
5689,-0.13338,0.0494
5690,-0.10374,0.03952
5691,-0.10374,0.05434
5692,-0.0741,0.05434
5693,-0.07904,0.05928
5694,-0.07904,0.04446
5695,-0.08892,0.03458
5696,-0.10374,0.02964
5697,-0.11856,0.03458
5698,-0.09386,0.01482
5699,-0.09386,0.01482
5700,-0.11362,0.01482
5701,-0.11856,0.00494
5702,-0.1235,0.0
5703,-0.10868,0.01482
5704,-0.0988,0.01482
5705,-0.09386,0.01482
5706,-0.0988,0.00494
5707,-0.10374,0.00988
5708,-0.11362,0.01976
5709,-0.11856,0.02964
5710,-0.11856,0.0247
5711,-0.11856,0.02964
5712,-0.13832,0.02964
5713,-0.1235,0.03458
5714,-0.11856,0.03458
5715,-0.1235,0.03458
5716,-0.12844,0.04446
5717,-0.08398,0.04446
5718,-0.08398,0.0494
5719,-0.06916,0.03952
5720,-0.08398,0.03952
5721,-0.07904,0.02964
5722,-0.10868,0.0247
5723,-0.13338,0.01482
5724,-0.08892,0.01976
5725,0.06422,0.01482
5726,0.29146,0.0
5727,0.56316,0.0
5728,0.67184,-0.0247
5729,0.50882,-0.06916
5730,0.29146,-0.0741
5731,0.13338,-0.0741
5732,0.0247,-0.03458
5733,-0.05928,-0.01482
5734,-0.11362,-0.01482
5735,-0.13832,0.00494
5736,-0.12844,0.01976
5737,-0.14326,0.02964
5738,-0.16302,0.02964
5739,-0.16796,0.02964
5740,-0.15314,0.02964
5741,-0.13338,0.0494
5742,-0.11856,0.0494
5743,-0.11856,0.03952
5744,-0.10868,0.02964
5745,-0.11856,0.03458
5746,-0.11856,0.00988
5747,-0.12844,0.01482
5748,-0.1235,0.0247
5749,-0.11362,0.01976
5750,-0.11362,0.01482
5751,-0.1235,0.00988
5752,-0.12844,0.01482
5753,-0.10868,0.00988
5754,-0.1235,0.01976
5755,-0.11362,0.01482
5756,-0.06916,0.00988
5757,-0.06422,0.01976
5758,-0.0494,0.00494
5759,-0.01482,0.01482
5760,-0.05928,0.00988
5761,-0.04446,0.00494
5762,-0.05434,0.00988
5763,-0.05928,0.00988
5764,-0.0494,0.00494
5765,-0.03458,0.01482
5766,-0.03458,0.00494
5767,-0.04446,0.0
5768,-0.05928,0.00988
5769,-0.02964,0.00988
5770,-0.0494,0.00494
5771,-0.03458,-0.00494
5772,-0.05928,0.01976
5773,-0.05434,0.0
5774,-0.06916,0.01482
5775,-0.05434,-0.01482
5776,-0.08398,0.01482
5777,-0.08398,-0.00494
5778,-0.0741,-0.00988
5779,-0.06422,-0.01976
5780,-0.0494,0.00494
5781,-0.01976,-0.00494
5782,-0.01976,-0.00494
5783,-0.03458,-0.00988
5784,-0.0247,-0.00494
5785,-0.0247,-0.00494
5786,-0.03952,-0.00494
5787,-0.0247,-0.00988
5788,-0.02964,-0.00494
5789,-0.03952,-0.00494
5790,-0.04446,-0.00988
5791,-0.0247,-0.00988
5792,-0.02964,0.00988
5793,0.00988,-0.00988
5794,-0.00494,-0.00988
5795,-0.01482,-0.00494
5796,-0.03952,0.0
5797,-0.01976,-0.01976
5798,-0.05434,-0.01482
5799,-0.06916,-0.00494
5800,-0.06422,0.0
5801,-0.06916,-0.00494
5802,-0.04446,-0.00988
5803,-0.04446,0.0
5804,-0.05928,0.01482
5805,-0.0494,0.01482
5806,-0.05434,0.01482
5807,-0.0494,0.00494
5808,-0.05434,0.01482
5809,-0.03952,0.01482
5810,-0.05434,0.0247
5811,-0.04446,0.01976
5812,-0.03952,0.03458
5813,-0.06422,0.0247
5814,-0.05434,0.0247
5815,-0.06916,0.01976
5816,-0.0494,0.0247
5817,-0.05434,0.02964
5818,-0.0247,0.00988
5819,-0.0494,0.00988
5820,-0.05928,0.00494
5821,-0.06422,0.00988
5822,-0.0741,-0.00494
5823,-0.0741,0.00988
5824,-0.04446,0.01482
5825,-0.01482,0.01976
5826,-0.04446,0.0
5827,-0.01482,-0.0247
5828,0.43472,-0.05434
5829,1.1066,-0.04446
5830,2.0303,-0.0247
5831,1.0275,0.07904
5832,-0.13338,0.13832
5833,-0.28158,0.0988
5834,-0.18772,0.0741
5835,-0.1729,0.06422
5836,-0.1482,0.0494
5837,-0.08398,0.03458
5838,-0.07904,0.02964
5839,-0.07904,0.01976
5840,-0.08398,0.0247
5841,-0.10374,0.01976
5842,-0.10374,0.01482
5843,-0.09386,0.01482
5844,-0.11362,0.01976
5845,-0.0988,0.01976
5846,-0.10374,0.00988
5847,-0.0988,0.01976
5848,-0.11856,0.03952
5849,-0.08398,0.0247
5850,-0.08892,0.01976
5851,-0.07904,0.02964
5852,-0.06916,0.0247
5853,-0.0741,0.0247
5854,-0.05434,0.0247
5855,-0.04446,0.01482
5856,-0.01482,0.01976
5857,-0.00988,0.00494
5858,0.01482,0.0
5859,0.02964,-0.00494
5860,0.03952,-0.00494
5861,0.06422,-0.01482
5862,0.10374,-0.0247
5863,0.11362,-0.0247
5864,0.1482,-0.03458
5865,0.16796,-0.03952
5866,0.18772,-0.0494
5867,0.1976,-0.03952
5868,0.23712,-0.0494
5869,0.25688,-0.0494
5870,0.26676,-0.05928
5871,0.26182,-0.0494
5872,0.25688,-0.04446
5873,0.2223,-0.02964
5874,0.1976,-0.0247
5875,0.16796,-0.01482
5876,0.13338,0.00494
5877,0.10868,0.00494
5878,0.07904,-0.00988
5879,0.05434,0.0
5880,0.02964,0.00494
5881,0.03458,0.00494
5882,0.00494,-0.01482
5883,0.00988,-0.00988
5884,-0.00988,-0.00988
5885,-0.01482,-0.01482
5886,-0.03458,0.0
5887,-0.02964,0.0
5888,-0.02964,0.00494
5889,-0.02964,0.00494
5890,-0.04446,0.0
5891,-0.05434,0.0
5892,-0.0494,0.00988
5893,-0.03458,0.00494
5894,-0.01482,0.00494
5895,-0.01482,0.00494
5896,-0.00494,0.00988
5897,0.01976,0.00988
